"ID","Model","Classification","ObsNoise","ProcessNoise","TSlength","SimNumber","E","tau","theta","R2","modelform","LEmean","LEmin","LEreg","LEreg_se","Classification2","LEregmin","LEregclass","LEclass"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.18",6,2,6,0.986125008254606,"gr-ut",0.0435322788611845,0.0420642389717448,-0.00132219186782834,0.00394953393618425,"chaotic",-0.00906327838274947,"not chaotic","chaotic"
23,"SeasonalPredatorPrey","chaotic",0.1,2,100,"Sim.18",5,1,4,0.948172844761103,"ut-ut",0.176230238716519,0.163198590268805,0.0773772575569983,0.0130488616465965,"chaotic",0.0518014887296691,"chaotic","chaotic"
24,"SeasonalPredatorPrey","chaotic",0.1,3,100,"Sim.18",5,2,6,0.945589172268969,"gr-log",0.0489651074445445,0.0275289355550785,0.0922286146897687,0.0148524616911678,"chaotic",0.0631177897750797,"chaotic","chaotic"
25,"SeasonalPredatorPrey","chaotic",0.2,0,100,"Sim.18",6,2,4,0.960723918605543,"gr-log",0.0550341348274553,0.0438332889422897,0.0392742219282492,0.0185910554417865,"chaotic",0.00283575326234764,"not chaotic","chaotic"
26,"SeasonalPredatorPrey","chaotic",0.2,1,100,"Sim.18",6,2,4,0.948030443235714,"gr-ut",0.0338509642303341,0.0260834594202307,0.000704197876716162,0.0051020967854497,"chaotic",-0.00929591182276525,"not chaotic","chaotic"
27,"SeasonalPredatorPrey","chaotic",0.2,2,100,"Sim.18",6,1,4,0.921025970676713,"ut-ut",0.0622081581558895,0.0345591079084313,0.0959529992482009,0.0098867385218271,"chaotic",0.0765749917454198,"chaotic","chaotic"
28,"SeasonalPredatorPrey","chaotic",0.2,3,100,"Sim.18",6,1,6,0.946484528936798,"ut-ut",0.154480037618723,0.132421271722238,0.116963874549226,0.00516946330696492,"chaotic",0.106831726467575,"chaotic","chaotic"
29,"SeasonalPredatorPrey","chaotic",0.3,0,100,"Sim.18",6,1,4,0.886945929907641,"ut-ut",0.125273159763838,0.108657664000227,0.0562073994992857,0.00525030156952303,"chaotic",0.0459168084230205,"chaotic","chaotic"
30,"SeasonalPredatorPrey","chaotic",0.3,1,100,"Sim.18",6,1,8,0.83477875348665,"gr-log",0.142662911005679,0.136684813802179,0.150534801200348,0.00302873312430563,"chaotic",0.144598484276709,"chaotic","chaotic"
31,"SeasonalPredatorPrey","chaotic",0.3,2,100,"Sim.18",6,1,4,0.88543370896539,"ut-ut",0.0768010610162683,0.0630894269374867,0.109169364220039,0.00663444574530762,"chaotic",0.0961658505592357,"chaotic","chaotic"
32,"SeasonalPredatorPrey","chaotic",0.3,3,100,"Sim.18",5,4,4,0.883843106170887,"gr-log",0.0399059855060768,0.036344379352786,0.0236276290494074,0.206177815722678,"chaotic",-0.380480889767041,"not chaotic","chaotic"
33,"LPA","periodic",0.01,0,100,"Sim.18",2,1,0,0.999722409644229,"gr-ut",0.816954009093309,0.782868232665183,0.489516883706435,0.199038894219679,"not chaotic",0.0994006510358653,"chaotic","chaotic"
34,"LPA","periodic",0.01,1,100,"Sim.18",4,1,3,0.995993688503104,"gr-ut",-0.120308021266247,-0.136254213388824,0.518905852228466,0.0710964347408733,"not chaotic",0.379556840136354,"chaotic","not chaotic"
35,"LPA","periodic",0.01,2,100,"Sim.18",6,1,0,0.988718710651808,"ut-ut",-0.00531526232184038,-0.00562048482647949,0.303005677001921,0.0203096069114693,"not chaotic",0.263198847455441,"chaotic","not chaotic"
36,"LPA","periodic",0.01,3,100,"Sim.18",5,3,4,0.97703268223691,"gr-ut",-0.0429227913860787,-0.0445433725275389,0.100283867409234,0.0967813869160919,"not chaotic",-0.0894076509463059,"not chaotic","not chaotic"
37,"LPA","periodic",0.1,0,100,"Sim.18",5,3,0,0.978510772621271,"gr-ut",0.00727566680115115,0.00683557144809766,0.0906167689513504,0.13123263923206,"not chaotic",-0.166599203943488,"not chaotic","not chaotic"
38,"LPA","periodic",0.1,1,100,"Sim.18",3,3,4,0.986092781373366,"gr-ut",-0.0482221842153823,-0.0509289077218846,0.175505391796516,0.138036214720842,"not chaotic",-0.095045589056335,"not chaotic","not chaotic"
39,"LPA","periodic",0.1,2,100,"Sim.18",4,5,6,0.978855014284623,"gr-ut",-0.000595786657439185,-0.00767960479821392,0.424934237247899,0.230230976800505,"not chaotic",-0.0263184772810895,"not chaotic","not chaotic"
40,"LPA","periodic",0.1,3,100,"Sim.18",5,4,1,0.966098140627264,"ut-ut",0.00131148894117158,0.000200596752251668,0.0996430840468236,0.283295326322368,"not chaotic",-0.455615755545017,"not chaotic","not chaotic"
41,"LPA","periodic",0.2,0,100,"Sim.18",3,2,6,0.926874360253549,"gr-ut",-0.13232031957608,-0.147649970733886,0.387826302850571,0.384977275503093,"not chaotic",-0.36672915713549,"not chaotic","not chaotic"
42,"LPA","periodic",0.2,1,100,"Sim.18",2,1,6,0.942238483965165,"ut-ut",-0.481696903106202,-0.538480165547827,0.543726911657964,0.189943831446601,"not chaotic",0.171437002022626,"chaotic","not chaotic"
43,"LPA","periodic",0.2,2,100,"Sim.18",3,2,4,0.914820711644671,"gr-log",-0.14671981409184,-0.159193727483203,0.364929358392721,0.376931724701211,"not chaotic",-0.373856822021653,"not chaotic","not chaotic"
44,"LPA","periodic",0.2,3,100,"Sim.18",3,1,1.5,0.90859187935099,"ut-ut",0.0262719206400769,0.0230469955505138,0.632927784628538,0.0950773030857723,"not chaotic",0.446576270580425,"chaotic","chaotic"
45,"LPA","periodic",0.3,0,100,"Sim.18",4,5,4,0.916737589558308,"ut-ut",0.0250056824424221,0.0226742325235998,0.489431442926345,0.238387555141087,"not chaotic",0.0221918348498141,"chaotic","chaotic"
46,"LPA","periodic",0.3,1,100,"Sim.18",3,5,8,0.854864901890376,"ut-ut",0.00686235247757927,0.00174294304595563,0.670907650458097,0.32138966358672,"not chaotic",0.0409839098281264,"chaotic","not chaotic"
47,"LPA","periodic",0.3,2,100,"Sim.18",4,4,6,0.910948298807847,"gr-ut",-0.00631452927529698,-0.0104533908289286,0.0814882274557652,0.391956614240707,"not chaotic",-0.68674673645602,"not chaotic","not chaotic"
48,"LPA","periodic",0.3,3,100,"Sim.18",2,1,8,0.895408569189295,"gr-ut",-0.424520922470836,-0.463819682605532,0.508502678335611,0.213184829264722,"not chaotic",0.0906604129767562,"chaotic","not chaotic"
49,"LPA","chaotic",0.01,0,100,"Sim.18",3,1,8,0.997846592365092,"gr-log",0.0435828993665046,-0.00700424109257509,0.0836659215618088,0.0115798575225199,"chaotic",0.0609694008176697,"chaotic","not chaotic"
50,"LPA","chaotic",0.01,1,100,"Sim.18",3,1,4,0.988360496753565,"ut-ut",0.226911228835821,0.216916502583696,0.330156892242469,0.0420604054518556,"chaotic",0.247718497556833,"chaotic","chaotic"
51,"LPA","chaotic",0.01,2,100,"Sim.18",3,1,8,0.974342838302511,"gr-log",0.0596466442949364,0.0409576857559004,0.368179586649962,0.0438044721542584,"chaotic",0.282322821227615,"chaotic","chaotic"
52,"LPA","chaotic",0.01,3,100,"Sim.18",3,1,8,0.971906207423616,"gr-log",0.0646819496391283,0.0385362368387984,0.493250794065752,0.0679946299353372,"chaotic",0.359981319392491,"chaotic","chaotic"
53,"LPA","chaotic",0.1,0,100,"Sim.18",4,1,8,0.976717548610104,"ut-ut",0.13798963294305,0.124836072023215,0.319645663877429,0.0175832552514691,"chaotic",0.28518248358455,"chaotic","chaotic"
54,"LPA","chaotic",0.1,1,100,"Sim.18",3,1,6,0.966783067599491,"ut-ut",0.126633025034588,0.112537967941312,0.442966283764297,0.0404009184270777,"chaotic",0.363780483647225,"chaotic","chaotic"
55,"LPA","chaotic",0.1,2,100,"Sim.18",4,1,4,0.936443260813939,"ut-ut",0.181179561316433,0.153999958177527,0.345833494788508,0.046476521656801,"chaotic",0.254739512341178,"chaotic","chaotic"
56,"LPA","chaotic",0.1,3,100,"Sim.18",3,1,6,0.935304349386546,"ut-ut",0.101443115991663,0.0745625947424857,0.473601413929158,0.0656557641301634,"chaotic",0.344916116234038,"chaotic","chaotic"
57,"LPA","chaotic",0.2,0,100,"Sim.18",3,3,4,0.875112726697724,"ut-ut",0.0949579958894645,0.0890613251280338,0.186541575705109,0.128541985683215,"chaotic",-0.0654007162339914,"not chaotic","chaotic"
58,"LPA","chaotic",0.2,1,100,"Sim.18",4,1,4,0.88095480285506,"ut-ut",0.180306628855212,0.166361307580517,0.366885611931545,0.0528696586342705,"chaotic",0.263261081008375,"chaotic","chaotic"
59,"LPA","chaotic",0.2,2,100,"Sim.18",3,1,6,0.836184766055776,"gr-ut",0.089698142559527,0.0675228825104674,0.468504928224085,0.0492213398971876,"chaotic",0.372031102025597,"chaotic","chaotic"
60,"LPA","chaotic",0.2,3,100,"Sim.18",4,1,4,0.786209452760936,"ut-ut",0.20776566223774,0.190105433070336,0.440047817439753,0.0518577887825738,"chaotic",0.338406551425909,"chaotic","chaotic"
61,"LPA","chaotic",0.3,0,100,"Sim.18",6,1,3,0.808865331643093,"ut-ut",0.01231744155641,0.0050895126123741,0.192842926259157,0.0211214237497701,"chaotic",0.151444935709608,"chaotic","not chaotic"
62,"LPA","chaotic",0.3,1,100,"Sim.18",4,1,8,0.869979471369688,"gr-log",0.083365416232951,0.0536136203683581,0.395728582162993,0.0298801341837377,"chaotic",0.337163519162867,"chaotic","chaotic"
63,"LPA","chaotic",0.3,2,100,"Sim.18",5,1,4,0.76584811697814,"ut-ut",0.142057405961086,0.115991501545269,0.300312640526216,0.026538751524773,"chaotic",0.248296687537661,"chaotic","chaotic"
64,"LPA","chaotic",0.3,3,100,"Sim.18",2,1,6,0.79613511341158,"ut-ut",-0.077074004729956,-0.0987208942341433,0.540389986728724,0.149347027441519,"chaotic",0.247669812943347,"chaotic","not chaotic"
65,"NPZ","periodic",0.01,0,100,"Sim.18",2,1,2,0.996199052201714,"gr-ut",0.0130583221841117,0.00809330780520304,0.124531611215601,0.0296708404447749,"not chaotic",0.0663767639438425,"chaotic","not chaotic"
66,"NPZ","periodic",0.01,1,100,"Sim.18",3,1,3,0.996233161717187,"gr-ut",0.0304150842690042,0.0241252127027007,0.108364794835218,0.0148225984372291,"not chaotic",0.0793125018982492,"chaotic","chaotic"
67,"NPZ","periodic",0.01,2,100,"Sim.18",3,1,3,0.996039898918334,"gr-ut",0.0284724813764836,0.0214313616928562,0.161479381738269,0.00759878333375142,"not chaotic",0.146585766404116,"chaotic","chaotic"
68,"NPZ","periodic",0.01,3,100,"Sim.18",3,1,1.5,0.995479428221379,"ut-ut",0.00245456655687996,-0.000176615095934524,0.209600995405892,0.00774125948646767,"not chaotic",0.194428126812415,"chaotic","not chaotic"
69,"NPZ","periodic",0.1,0,100,"Sim.18",6,2,3,0.919856949911507,"ut-ut",-0.00624257309154146,-0.0136006518360254,0.0422224156772758,0.0982526664661588,"not chaotic",-0.150352810596395,"not chaotic","not chaotic"
70,"NPZ","periodic",0.1,1,100,"Sim.18",5,1,2,0.959425715626448,"gr-ut",-0.0219832591439687,-0.0358882323623547,0.077372366022645,0.00638525377802784,"not chaotic",0.0648572686177104,"chaotic","not chaotic"
71,"NPZ","periodic",0.1,2,100,"Sim.18",5,4,1,0.935153087484077,"ut-ut",-0.0012740478490487,-0.00167885135431758,0.0196337387358054,0.104213141985,"not chaotic",-0.184624019554795,"not chaotic","not chaotic"
72,"NPZ","periodic",0.1,3,100,"Sim.18",6,1,2,0.931152592058589,"gr-ut",-0.0336622808136906,-0.0388589501986403,0.0898868761452708,0.00888056070402942,"not chaotic",0.0724809771653731,"chaotic","not chaotic"
73,"NPZ","periodic",0.2,0,100,"Sim.18",6,1,1,0.777397212224893,"ut-ut",-0.0145979503039761,-0.0169838293411628,0.117627591222124,0.0150623350839898,"not chaotic",0.0881054144575045,"chaotic","not chaotic"
74,"NPZ","periodic",0.2,1,100,"Sim.18",5,4,0,0.769654350127265,"gr-log",0.00580016055881175,-0.000317181534258468,0.0386335002960286,0.108522466576039,"not chaotic",-0.174070534193008,"not chaotic","not chaotic"
75,"NPZ","periodic",0.2,2,100,"Sim.18",6,1,0,0.859420404710927,"ut-ut",-0.011231047968384,-0.0112969849133664,0.124808891085468,0.00901368212648653,"not chaotic",0.107142074117554,"chaotic","not chaotic"
76,"NPZ","periodic",0.2,3,100,"Sim.18",6,1,0.5,0.765490472787196,"ut-ut",-0.0167105383605754,-0.0174480806877966,0.124190701013297,0.0133230846267851,"not chaotic",0.0980774551447979,"chaotic","not chaotic"
77,"NPZ","periodic",0.3,0,100,"Sim.18",4,5,1.5,0.676535686604489,"gr-log",-0.00159682033389555,-0.00522704214552543,0.194824613477955,0.108831530917419,"not chaotic",-0.0184851871201863,"not chaotic","not chaotic"
78,"NPZ","periodic",0.3,1,100,"Sim.18",5,2,1.5,0.745990078761376,"ut-ut",0.00380433325436988,0.0012175148662848,0.0779857186610057,0.0852991063663108,"not chaotic",-0.0892005298169634,"not chaotic","not chaotic"
79,"NPZ","periodic",0.3,2,100,"Sim.18",6,1,3,0.456211073618795,"gr-log",-0.0319501910563746,-0.0558437611914714,0.138822794934229,0.0150141306347535,"not chaotic",0.109395098890112,"chaotic","not chaotic"
80,"NPZ","periodic",0.3,3,100,"Sim.18",6,1,0,0.726135896272048,"ut-ut",-0.0198842095991741,-0.0200345879508509,0.115978593923613,0.00914549951850858,"not chaotic",0.0980534148673362,"chaotic","not chaotic"
81,"NPZ","chaotic",0.01,0,100,"Sim.18",2,1,3,0.362197899010778,"ut-ut",0.45453506757729,0.435295450744499,0.757235743397746,0.145011638896488,"chaotic",0.47301293116063,"chaotic","chaotic"
82,"NPZ","chaotic",0.01,1,100,"Sim.18",5,1,4,0.432939859143842,"ut-ut",0.237010070087018,0.221808497892093,0.370518037529028,0.0302248225748908,"chaotic",0.311277385282242,"chaotic","chaotic"
83,"NPZ","chaotic",0.01,2,100,"Sim.18",2,1,6,0.575404998506498,"ut-ut",0.496058342672807,0.481403471908757,0.74293609202197,0.114441994633396,"chaotic",0.518629782540514,"chaotic","chaotic"
84,"NPZ","chaotic",0.01,3,100,"Sim.18",2,1,4,0.655561094196512,"ut-ut",0.49259692893794,0.470737629715722,0.66548204944944,0.125146926114425,"chaotic",0.420194074265167,"chaotic","chaotic"
85,"NPZ","chaotic",0.1,0,100,"Sim.18",2,1,2,0.216158378726445,"ut-ut",-0.486507224704384,-0.495425650387056,0.571152401992962,0.206069247715197,"chaotic",0.167256676471175,"chaotic","not chaotic"
86,"NPZ","chaotic",0.1,1,100,"Sim.18",1,1,8,0.146670989214069,"ut-ut",0.745695227267504,0.72768720140506,0.984028076966291,0.447365806033725,"chaotic",0.107191097140189,"chaotic","chaotic"
87,"NPZ","chaotic",0.1,2,100,"Sim.18",1,1,0.5,0.125325922524411,"ut-ut",-1.05162941461879,-1.05337021001042,0.971027466281518,0.422759009061497,"chaotic",0.142419808520984,"chaotic","not chaotic"
88,"NPZ","chaotic",0.1,3,100,"Sim.18",1,1,0,0.148161646766588,"ut-ut",-0.867176080065204,-0.868288007531309,0.948978106536353,0.44677741439576,"chaotic",0.0732943743206631,"chaotic","not chaotic"
89,"NPZ","chaotic",0.2,0,100,"Sim.18",1,3,8,0.112085750249927,"ut-ut",0.243241538167231,0.239748501061287,0.846769563917513,0.454647670190868,"chaotic",-0.0443398696565885,"not chaotic","chaotic"
90,"NPZ","chaotic",0.2,1,100,"Sim.18",1,1,0,0.0103630169904012,"ut-ut",-1.44089759217534,-1.44146196376209,0.925912907631672,0.458971569002042,"chaotic",0.0263286323876685,"chaotic","not chaotic"
91,"NPZ","chaotic",0.2,2,100,"Sim.18",1,1,0.5,0.0267392757951127,"ut-ut",-1.40345250985018,-1.41949456966351,0.962714288639498,0.522012820319266,"chaotic",-0.0604308391862626,"not chaotic","not chaotic"
92,"NPZ","chaotic",0.2,3,100,"Sim.18",2,1,2,0.0857497976204057,"ut-ut",-0.572394619785939,-0.584071415269877,0.567733015859339,0.191679634206948,"chaotic",0.192040932813721,"chaotic","not chaotic"
93,"NPZ","chaotic",0.3,0,100,"Sim.18",1,2,8,0.076818651382158,"ut-ut",0.242450276869081,0.226343654626848,0.878350455796865,0.446484613201197,"chaotic",0.00324061392251851,"not chaotic","chaotic"
94,"NPZ","chaotic",0.3,1,100,"Sim.18",1,1,2,0.0413676659463759,"ut-ut",-1.20596409614734,-1.21816123292099,0.899924676284037,0.436979004103337,"chaotic",0.0434458282414956,"chaotic","not chaotic"
95,"NPZ","chaotic",0.3,2,100,"Sim.18",1,3,0,0.0162726048703006,"ut-ut",-0.481544937030869,-0.481852143244265,0.895454931248241,0.455330286866525,"chaotic",0.00300756898985188,"not chaotic","not chaotic"
96,"NPZ","chaotic",0.3,3,100,"Sim.18",6,2,2,0.0705274134784499,"ut-ut",-0.0391082126147015,-0.044990050301832,0.0863295287281792,0.168771695943654,"chaotic",-0.244462995321383,"not chaotic","not chaotic"
1,"SeasonalPredatorPrey","periodic",0.01,0,100,"Sim.19",4,1,0,0.999998700542634,"gr-ut",0.0146573898716437,-0.00468463384026479,0.305088721779469,0.0341026852874467,"not chaotic",0.238247458616073,"chaotic","not chaotic"
2,"SeasonalPredatorPrey","periodic",0.01,1,100,"Sim.19",2,1,8,0.987172176717566,"gr-ut",-0.375788553887551,-0.416060319822556,0.42522228706923,0.102791472143855,"not chaotic",0.223751001667275,"chaotic","not chaotic"
3,"SeasonalPredatorPrey","periodic",0.01,2,100,"Sim.19",2,1,4,0.934695148864277,"gr-ut",-0.156680891916622,-0.180873728185363,0.461148039256001,0.0791617308065948,"not chaotic",0.305991046875075,"chaotic","not chaotic"
4,"SeasonalPredatorPrey","periodic",0.01,3,100,"Sim.19",2,1,4,0.917621973960842,"gr-ut",-0.0657625943747689,-0.0876155161053314,0.50802873336129,0.10007575232323,"not chaotic",0.311880258807759,"chaotic","not chaotic"
5,"SeasonalPredatorPrey","periodic",0.1,0,100,"Sim.19",4,1,0,0.999793510581164,"gr-ut",0.0150458310177549,-0.00392533955778988,0.376524772867635,0.0358982862789415,"not chaotic",0.306164131760909,"chaotic","not chaotic"
6,"SeasonalPredatorPrey","periodic",0.1,1,100,"Sim.19",3,1,3,0.987689580227968,"ut-ut",-0.0386786501987193,-0.0510195464654888,0.450775550188118,0.0406659014769954,"not chaotic",0.371070383293207,"chaotic","not chaotic"
7,"SeasonalPredatorPrey","periodic",0.1,2,100,"Sim.19",5,1,4,0.975806536809151,"ut-ut",-0.00936534501728686,-0.0373416949138198,0.268011292613022,0.00321469923532484,"not chaotic",0.261710482111785,"chaotic","not chaotic"
8,"SeasonalPredatorPrey","periodic",0.1,3,100,"Sim.19",3,1,1,0.935279529482049,"gr-log",0.00712512307287264,-0.0263907346027896,0.409504795793359,0.0329907136356587,"not chaotic",0.344842997067468,"chaotic","not chaotic"
9,"SeasonalPredatorPrey","periodic",0.2,0,100,"Sim.19",4,1,0,0.999322029973108,"gr-ut",0.0106661558130091,-0.0112355767604699,0.322210106805338,0.0373242862122053,"not chaotic",0.249054505829416,"chaotic","not chaotic"
10,"SeasonalPredatorPrey","periodic",0.2,1,100,"Sim.19",5,1,0,0.988496536486401,"gr-log",0.0134849408920332,-0.00390299606896877,0.291914416720903,0.00278703118772393,"not chaotic",0.286451835592964,"chaotic","not chaotic"
11,"SeasonalPredatorPrey","periodic",0.2,2,100,"Sim.19",3,1,4,0.970783835466289,"gr-ut",-0.0958790209516808,-0.135600612021389,0.566955474621649,0.0273276798683069,"not chaotic",0.513393222079768,"chaotic","not chaotic"
12,"SeasonalPredatorPrey","periodic",0.2,3,100,"Sim.19",2,1,6,0.934789891303856,"gr-ut",-0.202257410699396,-0.227854185221611,0.498816915569482,0.0932992077365081,"not chaotic",0.315950468405926,"chaotic","not chaotic"
13,"SeasonalPredatorPrey","periodic",0.3,0,100,"Sim.19",4,1,0,0.998171580463804,"gr-ut",0.00981245872307783,-0.00704014806620331,0.320926643962797,0.0336867444684799,"not chaotic",0.254900624804576,"chaotic","not chaotic"
14,"SeasonalPredatorPrey","periodic",0.3,1,100,"Sim.19",6,1,2,0.98898608685386,"ut-ut",0.00273943384729884,0.000280030384017439,0.285795322123896,0.0148819346550699,"not chaotic",0.256626730199959,"chaotic","not chaotic"
15,"SeasonalPredatorPrey","periodic",0.3,2,100,"Sim.19",4,1,3,0.9456213735356,"gr-ut",-0.185394148210909,-0.20137014028984,0.370465840558432,0.0140052515439723,"not chaotic",0.343015547532246,"chaotic","not chaotic"
16,"SeasonalPredatorPrey","periodic",0.3,3,100,"Sim.19",2,1,8,0.959650478023881,"gr-ut",-0.0580511047692559,-0.0769494394121013,0.496747849543492,0.0575373771720387,"not chaotic",0.383974590286296,"chaotic","not chaotic"
17,"SeasonalPredatorPrey","chaotic",0.01,0,100,"Sim.19",4,1,8,0.996617979009589,"gr-log",0.239928570279822,0.235362340553664,0.128568275223341,0.0178205797012536,"chaotic",0.0936399390088838,"chaotic","chaotic"
18,"SeasonalPredatorPrey","chaotic",0.01,1,100,"Sim.19",6,1,8,0.996172479230316,"gr-log",0.169533090300598,0.150188432601406,0.0427674657828578,0.00318475369368487,"chaotic",0.0365253485432355,"chaotic","chaotic"
19,"SeasonalPredatorPrey","chaotic",0.01,2,100,"Sim.19",6,1,8,0.985202761479483,"gr-log",0.0806125465910654,0.0518769953024539,0.130812308478484,0.00456027705548046,"chaotic",0.121874165449742,"chaotic","chaotic"
20,"SeasonalPredatorPrey","chaotic",0.01,3,100,"Sim.19",4,1,8,0.926752746715551,"gr-log",0.235787536027471,0.219050728867364,0.15926069621908,0.00858690284447968,"chaotic",0.1424303666439,"chaotic","chaotic"
21,"SeasonalPredatorPrey","chaotic",0.1,0,100,"Sim.19",6,1,8,0.952340883111982,"ut-ut",0.228648850531944,0.211398493168748,0.0514680289326833,0.00407608304968915,"chaotic",0.0434789061552926,"chaotic","chaotic"
22,"SeasonalPredatorPrey","chaotic",0.1,1,100,"Sim.19",5,1,6,0.975883314333748,"ut-ut",0.271801343079545,0.259850472909313,0.100246296873276,0.00614871799754545,"chaotic",0.088194809598087,"chaotic","chaotic"
